area_tag	LONGI_DD	LATIT_DD	pos_string
Western Gotland Basin	17.36683	57.7169	17.36683_57.7169
12n	17.895	58.80333	17.895_58.80333
Bornholm Basin	14.93333	55.61667	14.93333_55.61667
Bothnian Sea	20.18333	63.0	20.18333_63.0
Northern Baltic Proper	20.32835	58.88097	20.32835_58.88097
16	17.093	61.311	17.093_61.311
Eastern Gotland Basin	19.51617	57.24483	19.51617_57.24483
22	23.50815	65.77168	23.50815_65.77168
12n	18.63483	59.36417	18.63483_59.36417
Bornholm Basin	16.079	55.8735	16.079_55.8735
Kattegat	10.83183	57.52267	10.83183_57.52267
Eastern Gotland Basin	20.56667	57.20167	20.56667_57.20167
20	19.81817	63.49917	19.81817_63.49917
Skagerrak	9.26667	58.06667	9.26667_58.06667
Kattegat	12.288	56.87567	12.288_56.87567
Northern Baltic Proper	20.32787	58.88182	20.32787_58.88182
Skagerrak	11.29233	57.8664	11.29233_57.8664
18	18.03633	62.82367	18.03633_62.82367
North Sea	6.92637	56.60197	6.92637_56.60197
Western Gotland Basin	17.65733	56.72133	17.65733_56.72133
Western Gotland Basin	17.90633	57.07633	17.90633_57.07633
Bornholm Basin	14.58583	55.4625	14.58583_55.4625
Kattegat	12.28333	56.91667	12.28333_56.91667
Eastern Gotland Basin	18.64583	55.91983	18.64583_55.91983
Åland Sea	19.06667	60.22833	19.06667_60.22833
20	19.817	63.49917	19.817_63.49917
12n	17.78783	58.9305	17.78783_58.9305
North Sea	4.91367	58.09533	4.91367_58.09533
Western Gotland Basin	18.51583	58.1035	18.51583_58.1035
12n	18.5805	59.17367	18.5805_59.17367
Bornholm Basin	16.49183	55.76083	16.49183_55.76083
22	21.8885	65.52233	21.8885_65.52233
8	16.469	56.72317	16.469_56.72317
Kattegat	11.78903	57.07522	11.78903_57.07522
Kattegat	11.65957	57.18803	11.65957_57.18803
Kattegat	11.475	56.54667	11.475_56.54667
Kattegat	12.20982	57.00018	12.20982_57.00018
4	11.69067	57.62633	11.69067_57.62633
Western Gotland Basin	17.88	58.57	17.88_58.57
Eastern Gotland Basin	17.67167	55.6	17.67167_55.6
1n	11.61617	58.12083	11.61617_58.12083
2	11.58	58.23	11.58_58.23
Kattegat	11.446	57.165	11.446_57.165
Kattegat	12.58333	56.71667	12.58333_56.71667
Skagerrak	10.824	58.56617	10.824_58.56617
Northern Baltic Proper	22.9	59.48333	22.9_59.48333
Kattegat	11.38333	57.73333	11.38333_57.73333
Bornholm Basin	16.72583	55.70883	16.72583_55.70883
Bornholm Basin	15.98378	55.25033	15.98378_55.25033
Skagerrak	8.575	57.60833	8.575_57.60833
Kattegat	11.66583	57.18367	11.66583_57.18367
Skagerrak	10.84517	58.29367	10.84517_58.29367
Bornholm Basin	16.13667	55.84333	16.13667_55.84333
Bothnian Bay	23.23083	65.1665	23.23083_65.1665
Kattegat	11.82983	56.62167	11.82983_56.62167
Western Gotland Basin	18.23613	58.59368	18.23613_58.59368
Eastern Gotland Basin	19.5895	56.63783	19.5895_56.63783
18	18.26333	62.86383	18.26333_62.86383
22	21.0875	64.20767	21.0875_64.20767
Skagerrak	10.89167	58.61	10.89167_58.61
Western Gotland Basin	17.78333	56.375	17.78333_56.375
7	13.80835	55.41998	13.80835_55.41998
Skagerrak	9.81333	58.07167	9.81333_58.07167
Skagerrak	10.98333	58.0	10.98333_58.0
Skagerrak	10.98333	58.25	10.98333_58.25
Kattegat	11.45667	57.15167	11.45667_57.15167
Eastern Gotland Basin	20.0805	57.31467	20.0805_57.31467
Eastern Gotland Basin	18.39997	55.55523	18.39997_55.55523
Bornholm Basin	16.46317	55.89667	16.46317_55.89667
23	24.13117	65.65005	24.13117_65.65005
Bothnian Sea	18.54583	62.099	18.54583_62.099
Bornholm Basin	15.55367	55.9875	15.55367_55.9875
12n	16.69167	58.62667	16.69167_58.62667
Eastern Gotland Basin	19.88003	57.99802	19.88003_57.99802
Skagerrak	11.29733	57.86567	11.29733_57.86567
Kattegat	11.4415	57.157	11.4415_57.157
20	20.4255	63.7055	20.4255_63.7055
Eastern Gotland Basin	18.91478	55.89313	18.91478_55.89313
Western Gotland Basin	18.46667	58.46667	18.46667_58.46667
Western Gotland Basin	18.46667	58.71667	18.46667_58.71667
The Quark	20.39533	63.272	20.39533_63.272
18	19.1255	63.2845	19.1255_63.2845
Kattegat	10.83333	57.73333	10.83333_57.73333
12n	18.5292	59.2731	18.5292_59.2731
Bothnian Bay	21.868	64.96817	21.868_64.96817
Skagerrak	10.65417	57.83367	10.65417_57.83367
7	13.81673	55.42048	13.81673_55.42048
Kattegat	10.98333	57.655	10.98333_57.655
Bornholm Basin	15.41667	55.83333	15.41667_55.83333
Skagerrak	9.846	58.0665	9.846_58.0665
Arkona Basin	12.99667	54.88983	12.99667_54.88983
Skagerrak	8.91	57.52	8.91_57.52
5	12.60333	56.33833	12.60333_56.33833
20	20.399	63.69833	20.399_63.69833
2	11.58557	58.35787	11.58557_58.35787
Eastern Gotland Basin	17.78017	56.0925	17.78017_56.0925
8	16.47867	56.95517	16.47867_56.95517
Skagerrak	9.07383	57.61167	9.07383_57.61167
Skagerrak	9.28333	57.81333	9.28333_57.81333
22	22.44633	65.72983	22.44633_65.72983
Skagerrak	9.09833	58.13333	9.09833_58.13333
Eastern Gotland Basin	18.03333	55.85	18.03333_55.85
Skagerrak	11.05	58.45	11.05_58.45
3	11.05	58.95	11.05_58.95
Bornholm Basin	14.90012	55.46318	14.90012_55.46318
Western Gotland Basin	17.61667	58.13333	17.61667_58.13333
18	18.70817	63.22617	18.70817_63.22617
2	11.7	57.95	11.7_57.95
North Sea	0.08333	57.7	0.08333_57.7
Skagerrak	11.01667	58.21667	11.01667_58.21667
Skagerrak	10.65	58.31667	10.65_58.31667
Arkona Basin	14.19667	55.10667	14.19667_55.10667
12n	18.719	59.3045	18.719_59.3045
Bornholm Basin	14.383	55.68483	14.383_55.68483
12n	17.10138	58.75542	17.10138_58.75542
Skagerrak	9.63333	58.48333	9.63333_58.48333
Western Gotland Basin	17.28833	57.10833	17.28833_57.10833
Northern Baltic Proper	20.32677	58.88268	20.32677_58.88268
22	22.4495	65.73033	22.4495_65.73033
Arkona Basin	14.09883	54.97083	14.09883_54.97083
Western Gotland Basin	18.16667	57.76167	18.16667_57.76167
Kattegat	12.19783	57.00625	12.19783_57.00625
Skagerrak	9.33333	58.16667	9.33333_58.16667
Eastern Gotland Basin	19.36667	56.31667	19.36667_56.31667
Kattegat	12.11133	56.66883	12.11133_56.66883
Bothnian Bay	22.06717	64.7085	22.06717_64.7085
16	17.27483	60.904	17.27483_60.904
Bothnian Sea	18.23333	61.13333	18.23333_61.13333
Eastern Gotland Basin	19.00833	57.11333	19.00833_57.11333
Skagerrak	10.84667	58.54	10.84667_58.54
20	20.399	63.69083	20.399_63.69083
Skagerrak	11.15	58.26667	11.15_58.26667
Eastern Gotland Basin	17.75	56.06333	17.75_56.06333
Bothnian Sea	19.43333	60.98333	19.43333_60.98333
Skagerrak	10.5	58.2	10.5_58.2
Arkona Basin	14.09887	54.97117	14.09887_54.97117
20	20.35617	63.6935	20.35617_63.6935
Bornholm Basin	14.72367	55.64183	14.72367_55.64183
Kattegat	11.11067	57.63433	11.11067_57.63433
Kattegat	11.96517	56.347	11.96517_56.347
Eastern Gotland Basin	18.6	55.63333	18.6_55.63333
Skagerrak	10.9051	57.8506	10.9051_57.8506
Skagerrak	11.79567	57.70033	11.79567_57.70033
12n	18.9005	59.7416	18.9005_59.7416
Eastern Gotland Basin	19.069	57.303	19.069_57.303
Skagerrak	9.84167	57.71667	9.84167_57.71667
Bornholm Basin	17.00333	55.62667	17.00333_55.62667
1n	11.4005	58.3425	11.4005_58.3425
Kattegat	11.0	57.75	11.0_57.75
5	12.55167	56.365	12.55167_56.365
Skagerrak	10.62333	57.82833	10.62333_57.82833
Kattegat	11.96667	57.16667	11.96667_57.16667
Arkona Basin	13.96667	55.01667	13.96667_55.01667
Skagerrak	10.6	57.86667	10.6_57.86667
Skagerrak	10.97333	58.16667	10.97333_58.16667
Northern Baltic Proper	22.89645	59.48357	22.89645_59.48357
2	11.43543	58.2598	11.43543_58.2598
Bornholm Basin	14.91467	55.56383	14.91467_55.56383
12n	17.07168	58.73868	17.07168_58.73868
Northern Baltic Proper	19.67967	58.8315	19.67967_58.8315
North Sea	5.13617	57.9615	5.13617_57.9615
Western Gotland Basin	17.24283	57.10933	17.24283_57.10933
Kattegat	11.65742	57.1922	11.65742_57.1922
Kattegat	12.535	56.54667	12.535_56.54667
Bornholm Basin	15.595	55.74067	15.595_55.74067
Northern Baltic Proper	19.62867	59.03167	19.62867_59.03167
Eastern Gotland Basin	18.66983	56.45283	18.66983_56.45283
Western Gotland Basin	16.993	56.69933	16.993_56.69933
9	16.8905	57.3805	16.8905_57.3805
Kattegat	11.335	57.69833	11.335_57.69833
Skagerrak	10.7225	58.26733	10.7225_58.26733
18	17.9657	62.72541	17.9657_62.72541
19	19.21667	63.275	19.21667_63.275
17	17.33333	61.53333	17.33333_61.53333
18	17.5	62.46667	17.5_62.46667
Western Gotland Basin	18.975	58.02333	18.975_58.02333
Great Belt	10.872	55.85933	10.872_55.85933
Bothnian Sea	20.54083	61.62183	20.54083_61.62183
Skagerrak	11.01667	57.88333	11.01667_57.88333
Kattegat	11.66667	57.13833	11.66667_57.13833
4	11.66667	57.51333	11.66667_57.51333
22	23.5082	65.7717	23.5082_65.7717
13	16.56667	58.45	16.56667_58.45
18	18.8586	63.23862	18.8586_63.23862
Eastern Gotland Basin	18.99667	55.81333	18.99667_55.81333
Kattegat	11.855	57.135	11.855_57.135
Arkona Basin	14.09873	54.97117	14.09873_54.97117
Kattegat	11.35833	57.63333	11.35833_57.63333
Kattegat	11.57933	57.53717	11.57933_57.53717
12s	16.5	57.83333	16.5_57.83333
Bothnian Sea	17.93333	62.33333	17.93333_62.33333
Bornholm Basin	14.41333	55.53	14.41333_55.53
Kattegat	11.91667	56.35167	11.91667_56.35167
Kattegat	11.61667	57.53333	11.61667_57.53333
Bornholm Basin	15.18333	55.11667	15.18333_55.11667
Bornholm Basin	15.18333	55.86667	15.18333_55.86667
Arkona Basin	13.30093	55.01583	13.30093_55.01583
Western Gotland Basin	17.98333	58.01167	17.98333_58.01167
12s	16.53867	57.5885	16.53867_57.5885
Bornholm Basin	14.49233	55.62133	14.49233_55.62133
Arkona Basin	13.77833	55.21167	13.77833_55.21167
Bornholm Basin	14.50067	55.69267	14.50067_55.69267
Eastern Gotland Basin	19.41233	57.86483	19.41233_57.86483
Kattegat	12.2113	57.01202	12.2113_57.01202
The Sound	12.69683	55.94433	12.69683_55.94433
Bothnian Bay	23.234	65.168	23.234_65.168
22	22.44667	65.7295	22.44667_65.7295
Gdansk Basin	19.23667	54.56	19.23667_54.56
Eastern Gotland Basin	18.67167	56.46167	18.67167_56.46167
Skagerrak	10.72333	58.08	10.72333_58.08
Arkona Basin	14.09933	54.97117	14.09933_54.97117
Eastern Gotland Basin	19.84283	57.07462	19.84283_57.07462
Kattegat	11.09217	56.4745	11.09217_56.4745
18	17.45325	62.49567	17.45325_62.49567
7	14.57667	56.025	14.57667_56.025
Bothnian Bay	23.23317	65.16633	23.23317_65.16633
8	16.5665	56.89	16.5665_56.89
Western Gotland Basin	17.41667	57.95	17.41667_57.95
North Sea	5.16667	55.25	5.16667_55.25
Kattegat	11.37803	57.67407	11.37803_57.67407
Kattegat	10.93667	57.5095	10.93667_57.5095
Eastern Gotland Basin	20.07607	57.31223	20.07607_57.31223
Eastern Gotland Basin	19.16483	57.71433	19.16483_57.71433
18	17.66833	62.47	17.66833_62.47
Kattegat	11.57992	57.30192	11.57992_57.30192
Northern Baltic Proper	20.32782	58.88185	20.32782_58.88185
Bothnian Sea	19.96667	62.58333	19.96667_62.58333
20	20.336	63.7105	20.336_63.7105
Kattegat	11.34333	57.4	11.34333_57.4
Bornholm Basin	14.48467	55.66083	14.48467_55.66083
Kattegat	12.21333	56.81833	12.21333_56.81833
Bothnian Bay	23.23283	65.16667	23.23283_65.16667
19	17.5	61.88333	17.5_61.88333
Skagerrak	11.17267	57.99483	11.17267_57.99483
Northern Baltic Proper	19.25	58.91667	19.25_58.91667
Skagerrak	10.71667	57.80833	10.71667_57.80833
Bothnian Bay	22.06733	64.70817	22.06733_64.70817
Western Gotland Basin	17.08867	56.45717	17.08867_56.45717
Western Gotland Basin	17.9495	57.018	17.9495_57.018
Bornholm Basin	14.58333	55.61667	14.58333_55.61667
Skagerrak	11.29167	58.05833	11.29167_58.05833
Kattegat	11.96333	56.34667	11.96333_56.34667
Kattegat	10.83667	57.44333	10.83667_57.44333
Kattegat	12.2785	56.40717	12.2785_56.40717
Skagerrak	9.64567	57.918	9.64567_57.918
18	18.56283	63.09017	18.56283_63.09017
16	18.57657	60.10985	18.57657_60.10985
Skagerrak	9.86667	57.63333	9.86667_57.63333
Skagerrak	9.775	58.12333	9.775_58.12333
Skagerrak	10.83667	58.63667	10.83667_58.63667
Western Gotland Basin	18.01	58.085	18.01_58.085
Eastern Gotland Basin	19.45133	58.04883	19.45133_58.04883
Western Gotland Basin	17.9845	58.01702	17.9845_58.01702
Bothnian Sea	19.58283	61.03817	19.58283_61.03817
Kattegat	12.21	56.64667	12.21_56.64667
Northern Baltic Proper	21.55283	59.299	21.55283_59.299
Eastern Gotland Basin	17.70167	55.84167	17.70167_55.84167
12s	16.70283	57.89783	16.70283_57.89783
Arkona Basin	13.19167	55.095	13.19167_55.095
Arkona Basin	13.28333	54.95	13.28333_54.95
North Sea	1.2	59.58333	1.2_59.58333
Skagerrak	8.66667	57.98333	8.66667_57.98333
Arkona Basin	14.09832	54.97133	14.09832_54.97133
12n	18.4563	59.29182	18.4563_59.29182
17	18.9025	60.14133	18.9025_60.14133
18	18.518	63.0675	18.518_63.0675
Skagerrak	10.667	57.84933	10.667_57.84933
Bornholm Basin	15.3	55.71667	15.3_55.71667
Kattegat	10.93667	57.51	10.93667_57.51
The Quark	20.545	63.44333	20.545_63.44333
Eastern Gotland Basin	20.07735	57.3118	20.07735_57.3118
22	21.69883	65.39833	21.69883_65.39833
Western Gotland Basin	17.33433	57.12967	17.33433_57.12967
Western Gotland Basin	17.28333	58.11667	17.28333_58.11667
7	13.81185	55.42088	13.81185_55.42088
Western Gotland Basin	17.55183	57.46867	17.55183_57.46867
Western Gotland Basin	17.31942	56.74727	17.31942_56.74727
Bothnian Bay	23.2435	65.16483	23.2435_65.16483
12s	16.75339	57.99857	16.75339_57.99857
Eastern Gotland Basin	18.89167	56.80017	18.89167_56.80017
Kattegat	12.21167	56.81533	12.21167_56.81533
Skagerrak	8.54783	57.41467	8.54783_57.41467
Kattegat	11.90667	56.35	11.90667_56.35
7	12.83333	55.46667	12.83333_55.46667
11	18.59992	57.85713	18.59992_57.85713
Northern Baltic Proper	19.18067	59.07017	19.18067_59.07017
Western Gotland Basin	17.35467	58.06967	17.35467_58.06967
Bothnian Sea	20.57733	61.62083	20.57733_61.62083
Western Gotland Basin	16.91583	56.56933	16.91583_56.56933
12n	17.04283	58.6605	17.04283_58.6605
Arkona Basin	13.49167	55.0	13.49167_55.0
5	12.5835	56.2925	12.5835_56.2925
Eastern Gotland Basin	20.07687	57.31172	20.07687_57.31172
12n	17.16643	58.69177	17.16643_58.69177
3	11.10333	58.86833	11.10333_58.86833
Northern Baltic Proper	20.38883	58.89683	20.38883_58.89683
5	12.44167	56.86667	12.44167_56.86667
Bornholm Basin	14.55017	55.65733	14.55017_55.65733
3	11.2	58.41667	11.2_58.41667
Eastern Gotland Basin	20.07562	57.31222	20.07562_57.31222
Bornholm Basin	14.86517	55.61717	14.86517_55.61717
Bothnian Sea	18.233	61.18317	18.233_61.18317
20	19.81833	63.50067	19.81833_63.50067
Skagerrak	11.08467	58.05433	11.08467_58.05433
Bornholm Basin	17.6055	56.1105	17.6055_56.1105
Kattegat	11.15762	56.13207	11.15762_56.13207
5	12.58	56.35167	12.58_56.35167
3	11.27667	58.247	11.27667_58.247
Arkona Basin	13.635	55.215	13.635_55.215
Kattegat	11.81833	56.57333	11.81833_56.57333
Eastern Gotland Basin	19.91883	56.12167	19.91883_56.12167
Bothnian Sea	19.80333	63.31167	19.80333_63.31167
Northern Baltic Proper	22.89642	59.4837	22.89642_59.4837
Kattegat	10.97167	56.261	10.97167_56.261
Western Gotland Basin	18.40817	57.94883	18.40817_57.94883
5	12.83333	56.44833	12.83333_56.44833
Bornholm Basin	16.203	55.1	16.203_55.1
Kattegat	11.62317	57.5435	11.62317_57.5435
Skagerrak	10.48333	57.85833	10.48333_57.85833
Kattegat	11.31233	57.36933	11.31233_57.36933
Bornholm Basin	15.91667	55.5	15.91667_55.5
Bothnian Bay	22.06783	64.70883	22.06783_64.70883
12n	18.99	59.84867	18.99_59.84867
Bornholm Basin	15.39367	55.76183	15.39367_55.76183
Skagerrak	11.05783	58.102	11.05783_58.102
Bornholm Basin	16.00167	55.62	16.00167_55.62
Kattegat	10.995	57.64833	10.995_57.64833
2	11.85333	58.19	11.85333_58.19
8	16.48117	57.26383	16.48117_57.26383
Bornholm Basin	15.02117	55.32667	15.02117_55.32667
3	11.0675	58.87833	11.0675_58.87833
7	13.8124	55.42035	13.8124_55.42035
Bothnian Bay	23.23333	65.166	23.23333_65.166
Western Gotland Basin	17.49317	58.05733	17.49317_58.05733
Skagerrak	9.89742	57.98062	9.89742_57.98062
Bothnian Sea	19.58217	61.07717	19.58217_61.07717
Kattegat	12.0	57.14167	12.0_57.14167
Skagerrak	10.84642	58.29468	10.84642_58.29468
Bothnian Sea	18.11667	60.78333	18.11667_60.78333
Kattegat	12.2659	56.36288	12.2659_56.36288
North Sea	7.41667	57.53333	7.41667_57.53333
Skagerrak	9.53333	58.68333	9.53333_58.68333
Bornholm Basin	15.90167	55.79333	15.90167_55.79333
18	18.08917	62.83717	18.08917_62.83717
1n	11.28367	58.647	11.28367_58.647
Bornholm Basin	15.30983	55.404	15.30983_55.404
8	16.49167	57.025	16.49167_57.025
Bornholm Basin	15.21183	55.76733	15.21183_55.76733
Eastern Gotland Basin	18.165	56.11717	18.165_56.11717
5	12.6	56.51667	12.6_56.51667
Bothnian Sea	19.80367	63.31183	19.80367_63.31183
4	12.05	57.16667	12.05_57.16667
12n	16.7	58.625	16.7_58.625
Skagerrak	10.78333	57.81667	10.78333_57.81667
Kattegat	10.715	57.43572	10.715_57.43572
Eastern Gotland Basin	19.19917	57.57267	19.19917_57.57267
2	11.577	58.46667	11.577_58.46667
Kattegat	12.421	56.771	12.421_56.771
12s	16.90065	58.15277	16.90065_58.15277
Western Gotland Basin	17.2	57.8	17.2_57.8
22	23.01898	65.72995	23.01898_65.72995
Western Gotland Basin	17.72333	57.76583	17.72333_57.76583
Eastern Gotland Basin	18.75	56.125	18.75_56.125
9	16.794	57.04117	16.794_57.04117
Skagerrak	9.92167	57.905	9.92167_57.905
Eastern Gotland Basin	17.77217	56.08333	17.77217_56.08333
Eastern Gotland Basin	19.45617	57.907	19.45617_57.907
Skagerrak	8.67833	57.53167	8.67833_57.53167
Bornholm Basin	14.37683	55.69	14.37683_55.69
Bornholm Basin	14.38967	55.69283	14.38967_55.69283
Eastern Gotland Basin	20.16667	57.61667	20.16667_57.61667
Bothnian Bay	23.23583	65.16483	23.23583_65.16483
Skagerrak	10.98972	57.8119	10.98972_57.8119
Western Gotland Basin	17.82342	57.14337	17.82342_57.14337
Kattegat	11.65833	57.17333	11.65833_57.17333
Bornholm Basin	17.3955	56.05483	17.3955_56.05483
Kattegat	11.45	57.51667	11.45_57.51667
Skagerrak	8.71	57.74667	8.71_57.74667
Western Gotland Basin	17.55	56.6	17.55_56.6
Bornholm Basin	14.49333	55.91333	14.49333_55.91333
5	12.56283	56.47267	12.56283_56.47267
North Sea	3.4025	59.05433	3.4025_59.05433
Eastern Gotland Basin	20.16083	57.55073	20.16083_57.55073
Skagerrak	10.83967	58.5355	10.83967_58.5355
5	12.56992	56.36352	12.56992_56.36352
3	11.592	57.918	11.592_57.918
5	12.72	56.54833	12.72_56.54833
18	18.2625	62.86367	18.2625_62.86367
12s	16.65	57.8	16.65_57.8
18	18.85898	63.24005	18.85898_63.24005
Bothnian Sea	20.4305	62.1265	20.4305_62.1265
2	11.46667	58.27	11.46667_58.27
Skagerrak	10.80333	58.09833	10.80333_58.09833
Skagerrak	11.22	58.07667	11.22_58.07667
North Sea	6.06667	56.6	6.06667_56.6
Western Gotland Basin	17.805	58.32	17.805_58.32
18	18.33233	63.04817	18.33233_63.04817
5	12.92333	56.58333	12.92333_56.58333
Bornholm Basin	15.06333	55.3385	15.06333_55.3385
20	20.41995	63.7451	20.41995_63.7451
Skagerrak	11.04667	58.4	11.04667_58.4
20	19.81883	63.5	19.81883_63.5
Skagerrak	9.6	58.2	9.6_58.2
Skagerrak	10.8385	58.63483	10.8385_58.63483
22	22.37417	65.80667	22.37417_65.80667
24	18.103	59.31818	18.103_59.31818
Western Gotland Basin	18.1155	57.75833	18.1155_57.75833
5	12.62333	56.33833	12.62333_56.33833
Kattegat	12.1107	56.6685	12.1107_56.6685
8	16.62117	57.0765	16.62117_57.0765
Kattegat	11.76577	57.07042	11.76577_57.07042
Bothnian Bay	21.3995	63.83183	21.3995_63.83183
Skagerrak	9.7	57.86667	9.7_57.86667
Eastern Gotland Basin	19.53333	57.81	19.53333_57.81
Bothnian Sea	18.55083	62.10017	18.55083_62.10017
16	17.15282	61.20453	17.15282_61.20453
Kiel Bay	10.55	54.56667	10.55_54.56667
24	18.22637	59.44165	18.22637_59.44165
2	11.54333	58.32833	11.54333_58.32833
12s	16.534	57.58567	16.534_57.58567
Eastern Gotland Basin	18.48167	56.25333	18.48167_56.25333
Western Gotland Basin	17.71912	58.2808	17.71912_58.2808
Bornholm Basin	16.71033	56.06617	16.71033_56.06617
Skagerrak	8.5	57.21667	8.5_57.21667
Bothnian Sea	19.435	60.98333	19.435_60.98333
Skagerrak	10.86667	57.9	10.86667_57.9
18	18.61667	63.0	18.61667_63.0
Bothnian Sea	17.92117	62.43883	17.92117_62.43883
Kattegat	12.36567	56.633	12.36567_56.633
Skagerrak	10.82833	58.54667	10.82833_58.54667
Kattegat	11.56667	57.36667	11.56667_57.36667
Bornholm Basin	16.20567	56.0475	16.20567_56.0475
Kattegat	12.26917	56.89833	12.26917_56.89833
Skagerrak	10.9425	58.31508	10.9425_58.31508
Western Gotland Basin	18.78433	58.4985	18.78433_58.4985
Kattegat	12.19333	57.05	12.19333_57.05
7	13.81117	55.41948	13.81117_55.41948
Bothnian Sea	18.16667	62.13333	18.16667_62.13333
The Sound	12.825	55.8025	12.825_55.8025
1s	11.91217	57.57367	11.91217_57.57367
Western Gotland Basin	17.6687	57.11715	17.6687_57.11715
The Sound	12.855	55.59833	12.855_55.59833
18	18.52367	63.0665	18.52367_63.0665
7	13.81428	55.4202	13.81428_55.4202
Kattegat	12.35633	56.57917	12.35633_56.57917
12n	18.14292	59.00798	18.14292_59.00798
Åland Sea	18.95	60.03333	18.95_60.03333
The Sound	12.74743	55.86802	12.74743_55.86802
Kattegat Danish Coastal waters, including Limfjord	11.56667	56.14667	11.56667_56.14667
Bothnian Sea	18.95	60.53333	18.95_60.53333
Kattegat	11.82833	56.62183	11.82833_56.62183
Skagerrak	11.03167	57.82167	11.03167_57.82167
3	11.26333	58.25833	11.26333_58.25833
12n	18.34585	59.246	18.34585_59.246
Kattegat	12.22267	56.8245	12.22267_56.8245
Bornholm Basin	16.66067	55.714	16.66067_55.714
14	17.05833	58.455	17.05833_58.455
Bornholm Basin	15.28333	54.5	15.28333_54.5
Skagerrak	10.58667	57.83	10.58667_57.83
Skagerrak	10.83533	58.661	10.83533_58.661
Western Gotland Basin	18.33117	58.345	18.33117_58.345
2	11.43567	58.25987	11.43567_58.25987
Western Gotland Basin	18.65113	58.88118	18.65113_58.88118
Western Gotland Basin	16.97333	56.50067	16.97333_56.50067
18	19.57867	63.50733	19.57867_63.50733
Bornholm Basin	16.31667	55.38333	16.31667_55.38333
Eastern Gotland Basin	19.5	57.66667	19.5_57.66667
Western Gotland Basin	16.66667	56.22167	16.66667_56.22167
Bay of Mecklenburg	11.26667	54.16667	11.26667_54.16667
Kattegat	12.2425	56.84417	12.2425_56.84417
12n	17.79033	58.8425	17.79033_58.8425
Western Gotland Basin	18.351	58.75083	18.351_58.75083
3	11.14333	58.46167	11.14333_58.46167
